,num_saudis_ma;future_nq,day,num_expats_ma;future_nq,profit_ma;future_nq,price_nl;future_nq,wage_saudis_nl;future_nq
5136,153517.9320540906,137,1045.6053904493301,0.9997114937994032,0.9993200516571227,1.0001663784925643
5137,153535.3987460888,138,1036.1963815891377,0.9997119498362311,0.9993200516571227,1.0001663784925643
5138,153552.51956299794,139,1026.8809947076538,0.9997124022392995,0.9993200516571227,1.0001663784925643
5139,153569.30135382968,140,1017.6582982429009,0.9997128510375625,0.9993200516571227,1.0001663784925643
5140,153585.75083197164,141,1008.5273699021755,0.9997132962597437,0.9993200516571227,1.0001663784925643
5141,153601.87457787318,142,999.4872965698155,0.9997137379343378,0.9993200516571227,1.0001663784925643
5142,153617.67904167768,143,990.537174215887,0.9997141760896124,0.9993200516571227,1.0001663784925643
5143,153633.1705458029,144,981.6761078057785,0.99971461075361,0.9993200516571227,1.0001663784925643
5144,153648.35528747016,145,972.9032112106962,0.9997150419541494,0.9993200516571227,1.0001663784925643
5145,153663.23934118362,146,964.2176071190474,0.9997154697188279,0.9993200516571227,1.0001663784925643
5146,153677.82866116017,147,955.6184269487087,0.9997158940750229,0.9993200516571227,1.0001663784925643
5147,153692.12908371145,148,947.1048107601642,0.9997163150498937,0.9993200516571227,1.0001663784925643
5148,153706.14632957857,149,938.6759071705109,0.9997167326703831,0.9993200516571227,1.0001663784925643
5149,153719.88600622056,150,930.3308732683167,0.9997171469632191,0.9993200516571227,1.0001663784925643
5150,153733.35361005776,151,922.0688745293284,0.999717557954917,0.9993200516571227,1.0001663784925643
5151,153746.55452867047,152,913.8890847330167,0.9997179656717807,0.9993200516571227,1.0001663784925643
5152,153759.49404295423,153,905.7906858799518,0.9997183701399044,0.9993200516571227,1.0001663784925643
5153,153772.17732923236,154,897.772868110002,0.9997187713851746,0.9993200516571227,1.0001663784925643
5154,153784.60946132676,155,889.8348296213452,0.9997191694332712,0.9993200516571227,1.0001663784925643
5155,153796.7954125876,156,881.9757765902871,0.9997195643096699,0.9993200516571227,1.0001663784925643
5156,153808.74005788288,157,874.1949230918763,0.9997199560396431,0.9993200516571227,1.0001663784925643
5157,153820.44817554858,158,866.4914910213103,0.999720344648262,0.9993200516571227,1.0001663784925643
5158,153831.92444930007,159,858.864710016123,0.9997207301603978,0.9993200516571227,1.0001663784925643
5159,153843.173470106,160,851.3138173791466,0.9997211126007237,0.9993200516571227,1.0001663784925643
5160,153854.1997380247,161,843.8380580022397,0.9997214919937164,0.9993200516571227,1.0001663784925643
5161,153865.0076640044,162,836.4366842907746,0.9997218683636574,0.9993200516571227,1.0001663784925643
5162,153875.6015716479,163,829.1089560888762,0.9997222417346346,0.9993200516571227,1.0001663784925643
5163,153885.985698942,164,821.8541406054047,0.9997226121305445,0.9993200516571227,1.0001663784925643
5164,153896.16419995305,165,814.6715123406743,0.9997229795750924,0.9993200516571227,1.0001663784925643
5165,153906.14114648863,166,807.5603530139015,0.9997233440917953,0.9993200516571227,1.0001663784925643
5166,153915.92052972646,167,800.5199514913752,0.9997237057039827,0.9993200516571227,1.0001663784925643
5167,153925.50626181107,168,793.5496037153416,0.9997240644347981,0.9993200516571227,1.0001663784925643
5168,153934.9021774188,169,786.6486126335969,0.9997244203072005,0.9993200516571227,1.0001663784925643
5169,153944.11203529168,170,779.81628812978,0.9997247733439664,0.9993200516571227,1.0001663784925643
5170,153953.13951974135,171,773.0519469543592,0.9997251235676903,0.9993200516571227,1.0001663784925643
5171,153961.98824212272,172,766.3549126563058,0.9997254710007869,0.9993200516571227,1.0001663784925643
5172,153970.6617422787,173,759.724515515447,0.9997258156654922,0.9993200516571227,1.0001663784925643
5173,153979.16348995635,174,753.1600924754923,0.9997261575838653,0.9993200516571227,1.0001663784925643
5174,153987.49688619486,175,746.6609870777262,0.9997264967777891,0.9993200516571227,1.0001663784925643
5175,153995.66526468605,176,740.2265493953607,0.9997268332689725,0.9993200516571227,1.0001663784925643
5176,154003.67189310808,177,733.8561359685411,0.9997271670789513,0.9993200516571227,1.0001663784925643
5177,154011.51997443268,178,727.5491097399985,0.9997274982290896,0.9993200516571227,1.0001663784925643
5178,154019.2126482063,179,721.3048399913416,0.9997278267405814,0.9993200516571227,1.0001663784925643
5179,154026.75299180616,180,715.122702279985,0.9997281526344517,0.9993200516571227,1.0001663784925643
5180,154034.1440216714,181,709.0020783767015,0.9997284759315581,0.9993200516571227,1.0001663784925643
5181,154041.3886945096,182,702.9423562037991,0.999728796652592,0.9993200516571227,1.0001663784925643
5182,154048.4899084797,183,696.9429297739106,0.9997291148180798,0.9993200516571227,1.0001663784925643
5183,154055.4505043514,184,691.0031991293939,0.9997294304483844,0.9993200516571227,1.0001663784925643
5184,154062.27326664145,185,685.1225702823352,0.9997297435637065,0.9993200516571227,1.0001663784925643
5185,154068.96092472778,186,679.3004551551479,0.9997300541840858,0.9993200516571227,1.0001663784925643
5186,154075.51615394108,187,673.5362715217633,0.9997303623294024,0.9993200516571227,1.0001663784925643
5187,154081.94157663532,188,667.8294429494074,0.9997306680193777,0.9993200516571227,1.0001663784925643
5188,154088.2397632366,189,662.1793987409557,0.9997309712735764,0.9993200516571227,1.0001663784925643
5189,154094.41323327154,190,656.5855738778615,0.9997312721114069,0.9993200516571227,1.0001663784925643
5190,154100.46445637508,191,651.047408963654,0.9997315705521231,0.9993200516571227,1.0001663784925643
5191,154106.39585327855,192,645.5643501679956,0.9997318666148258,0.9993200516571227,1.0001663784925643
5192,154112.20979677798,193,640.1358491712991,0.9997321603184631,0.9993200516571227,1.0001663784925643
5193,154117.90861268336,194,634.7613631098932,0.9997324516818323,0.9993200516571227,1.0001663784925643
5194,154123.49458074904,195,629.4403545217349,0.9997327407235811,0.9993200516571227,1.0001663784925643
5195,154128.9699355857,196,624.172291292663,0.9997330274622084,0.9993200516571227,1.0001663784925643
5196,154134.33686755432,197,618.9566466031837,0.9997333119160657,0.9993200516571227,1.0001663784925643
5197,154139.59752364235,198,613.7928988757889,0.9997335941033586,0.9993200516571227,1.0001663784925643
5198,154144.75400832272,199,608.6805317227959,0.9997338740421471,0.9993200516571227,1.0001663784925643
5199,154149.8083843955,200,603.6190338947082,0.9997341517503475,0.9993200516571227,1.0001663784925643
5200,154154.76267381344,201,598.6078992290892,0.9997344272457337,0.9993200516571227,1.0001663784925643
5201,154159.6188584904,202,593.646626599944,0.9997347005459374,0.9993200516571227,1.0001663784925643
5202,154164.37888109454,203,588.7347198676063,0.9997349716684503,0.9993200516571227,1.0001663784925643
