,num_saudis_ma,num_expats_ma,profit_ma,wage_saudis_nl
5085,63062.32165059896,353059.8789793008,0.9997004920732528,1.0021295242618076
5086,63144.25587533958,353017.4921237854,0.9996975047286368,1.0020749410240166
5087,63226.54783820415,352975.5270280263,0.9996947745131503,1.0019879738800934
5088,63307.21025724961,352933.9794954091,0.9996920660523688,1.0019879738800934
5089,63388.25559869021,352892.8453710767,0.9996900141215309,1.0019274256777713
5090,63469.67627990426,352852.1205415137,0.999687978657647,1.0018615326133902
5091,63549.4846704012,352811.8009341355,0.9996859594125989,1.0018615326133902
5092,63627.7126967299,352771.88251688046,0.9996839562571528,1.0018615326133902
5093,63704.3916532303,352732.36129780696,0.9996819690631047,1.0018615326133902
5094,63779.552214552474,352693.2333246945,0.999679997703272,1.0018615326133902
5095,63857.184843967276,352653.49965977215,0.9996777000499132,1.0018180206157499
5096,63935.26039161148,352614.16135469975,0.9996771964919796,1.0018443585880343
5097,64011.7898888073,352574.219450673,0.9996751562293799,1.0018581236965005
5098,64088.784148434876,352533.6799536513,0.999672300255924,1.001905536585409
5099,64166.233967277745,352493.5438347095,0.9996707109158943,1.0019320210794584
5100,64242.15012634155,352453.8070801353,0.9996691342399286,1.0019320210794584
5101,64316.562995126864,352414.46571615385,0.999668580946819,1.0019761746435456
5102,64389.50234175802,352375.5158085304,0.9996680320624193,1.0019761746435456
5103,64460.99734489152,352335.9584373012,0.9996653819765023,1.0019816784988351
5104,64531.07660538872,352296.7946717559,0.999663222405163,1.0019816784988351
5105,64599.768157757266,352258.02059542004,0.999661317690192,1.0019816784988351
5106,64667.09948136603,352219.632330789,0.9996594281522326,1.0019816784988351
5107,64733.09751143798,352181.62603894033,0.9996575536703527,1.0019816784988351
5108,64797.78864982535,352143.0028942743,0.9996542260595754,1.0019878513538893
5109,64861.19877557138,352104.76405950537,0.9996509249636252,1.0019878513538893
5110,64923.353255263035,352066.90571065457,0.9996476501712283,1.0019878513538893
5111,64984.27695317861,352029.4240617923,0.9996444014727949,1.0019878513538893
5112,65043.994241234475,351990.3253149088,0.9996383814050614,1.002017927944565
5113,65102.52900873478,351951.61561028287,0.9996324093059953,1.002017927944565
5114,65159.904671928154,351913.29107684724,0.9996264847933758,1.002017927944565
5115,65216.14418337513,351873.3578323015,0.9996189003641103,1.002056382824697
5116,65271.27004113007,351820.8866100895,0.9995832435213764,1.002056382824697
5117,65325.30429774136,351768.93748959113,0.9995471426785655,1.0020565814001348
5118,65378.2685690732,351717.5052757644,0.9995117075870764,1.002068266708353
5119,65432.164240972736,351666.58482525934,0.9994780037072322,1.0021222304945367
5120,65486.97286986436,351616.1710459035,0.9994473419844535,1.0021806223378091
5121,65542.67637739179,351511.5325280338,0.9993122553275519,1.0021973844838663
5122,65597.27684516623,351407.9351894464,0.9991786819483786,1.0022207071006413
5123,65650.79611555897,351305.36867014837,0.9990469078256083,1.0022207071006413
5124,65703.2555984192,351203.8227132315,0.9989170066103511,1.0022207071006413
5125,65754.67627963863,351102.2921389705,0.9987878578860817,1.0022217194463414
5126,65805.07872954677,351001.77181917976,0.9986612259427252,1.002290487977478
5127,65854.4831111399,350902.251701576,0.9985344384124324,1.0023190471709305
5128,65902.90918814702,350700.23924683395,0.9982059604883005,1.0023816040349416
5129,65950.37633293618,350460.43587124354,0.99779614442478,1.002427345198916
5130,65996.90353426417,350223.01859889284,0.9973903011323088,1.002427345198916
5131,66042.5094048728,349987.96368746104,0.9969878983684982,1.002469220807322
5132,66087.21218893473,349755.2476308694,0.9965881289188864,1.0025834242012133
5133,66131.02976935187,349523.85213205474,0.9961902062682597,1.0025871778710953
5134,66173.97967490925,349238.042658104,0.9956903131441435,1.0025871778710953
5135,66216.07908728727,348851.5944724512,0.9949870727595698,1.0026290883724283
5136,66257.34484793505,348468.99154237704,0.9942905444965573,1.0026290883724283
5137,66297.79346480762,348090.195606632,0.9936005083938471,1.0027357097816596
5138,66337.44111896986,347611.68619761075,0.9927090950720633,1.0027357097816596
5139,66376.30367106946,347083.2117080823,0.9917196434807048,1.0027357097816596
5140,66416.37686570175,346505.2693030268,0.9906316133874663,1.0028348015123987
5141,66455.65653172747,345933.0775686683,0.9895532727397872,1.0028828696152572
5142,66494.15838258434,345318.81809037307,0.9883891165566817,1.0028828696152572
5143,66531.89782055297,344710.6706466878,0.9872353805379368,1.0028828696152572
5144,66568.88994291825,344108.5744213476,0.9860918507981998,1.0028896556420501
5145,66605.14954800898,343479.6333823292,0.9848904307981982,1.0028963292022393
5146,66640.69114111771,342856.9504631021,0.9837000327949039,1.0028963292022393
5147,66675.5289403035,342189.71712516074,0.9824172925750874,1.0028972247366994
5148,66709.67688207967,341427.63038759696,0.9809417397066725,1.0029097495235688
5149,66743.14862698897,340566.65894095425,0.9792641405350132,1.0029265170930053
5150,66775.95756506841,339714.25437437755,0.9776014460250934,1.0029265170930053
5151,66808.11682120568,338763.86378358776,0.9757381427574704,1.0029335740621494
5152,66839.63926038973,337767.20842255704,0.9737868099014236,1.0029446838140126
5153,66870.53749285726,336690.9177914868,0.9716696424651442,1.0029446838140126
5154,66900.82387913732,335625.3365199297,0.9695717319021978,1.0030292834252643
5155,66930.51053499598,334517.62172868656,0.967384167238703,1.0030292834252643
5156,66959.6093362832,333346.3021094956,0.9650634695503842,1.0031499441573284
5157,66988.13192368354,332186.6374118887,0.9627623992311569,1.0032768694884222
5158,67016.08970737297,330985.77534808876,0.9603755379472578,1.003311031980375
5159,67043.49387158341,329743.13081726205,0.9578975743381675,1.0033746159049486
5160,67070.35537907682,328461.10961510026,0.9553360636906413,1.0033885229540194
5161,67096.68497553073,327191.84484281065,0.9527967534155755,1.0033885229540194
5162,67124.47339185687,325822.77175979764,0.9500567804990867,1.0034623376521141
5163,67151.71154251316,324407.6198019887,0.9472293418958174,1.0035199128113135
5164,67178.41032384954,322918.98676913313,0.944250587888288,1.0035252360421802
5165,67204.58041644658,321389.44461222633,0.9411896023285741,1.003692231116124
5166,67230.23228938824,319875.12178026384,0.9381549135276812,1.0037379763740752
5167,67255.37620444986,318375.8668371766,0.9352113657420706,1.0037379763740752
5168,67280.02222020332,316837.79851043853,0.9321875804460843,1.0038278649007728
5169,67304.18019604088,315206.5766347128,0.9289673813629785,1.0038278649007728
5170,67327.85979611927,313591.5858224271,0.925775019619312,1.0039584941885504
5171,67351.07049322582,311991.66954558704,0.9226074459461179,1.004078543858965
5172,67373.82157256789,310407.6728336907,0.9194684231937256,1.004192646456015
5173,67396.12213548733,308783.7158900719,0.9162437182031075,1.0042690989781675
5174,67417.98110310143,307175.91772201145,0.913048885292868,1.0043088836447716
5175,67439.40721987169,305564.21704816056,0.9098420631051847,1.0045356364093347
5176,67460.40905710196,303914.82185365155,0.9065529716902413,1.004565659572891
5177,67480.99501636728,302281.8385516251,0.903295031496253,1.0047125518431472
5178,67503.15353089466,300665.1038396686,0.9000673855092056,1.0048970074245651
5179,67524.87326295616,299007.73962235847,0.8967547631386922,1.0050567604733187
5180,67546.16290131347,297310.15017337975,0.8933587127181964,1.0050771319448362
5181,67567.03096267358,295629.4521617043,0.8899917275553855,1.005140758922484
5182,67587.48579509588,293913.73621979676,0.8865459390242362,1.0052470732610936
5183,67607.5355813316,292215.09207830625,0.883129779112332,1.0052470732610936
5184,67627.18834209732,290483.5986247907,0.8796378967407376,1.005300728338421
5185,67646.4519392835,288769.3339618575,0.8761760092031543,1.0053562053405563
5186,67665.33407909967,287072.1266587544,0.8727434738202163,1.0054134419918284
5187,67683.8423151571,285391.8069905081,0.8693406848120114,1.0054490873492847
5188,67701.98405149062,283728.20692095085,0.8659673749004572,1.0054490873492847
5189,67719.76654552051,282080.16506104084,0.8626207171349072,1.005614262986247
5190,67737.19691095575,280391.8052096872,0.8591860827422769,1.0056952015422922
5191,67754.28212063981,278719.2499339689,0.8557786139976732,1.0057320771320377
5192,67771.02900934,277063.3369993025,0.8524008438737337,1.005834234060172
5193,67787.44427648178,275423.9008102547,0.8490528028100433,1.005834234060172
5194,67805.51468684849,273800.77741910785,0.8457341917247465,1.0059505606081192
5195,67823.22726730692,272193.80450946494,0.8424438248241898,1.0060459355405613
5196,67840.58910359787,270547.0999869827,0.8390669810464098,1.0060928573527634
5197,67857.6071411504,268916.7805841272,0.8357202824625755,1.006240160104969
5198,67874.28818786028,267302.6832648821,0.832402138298274,1.0063000671933002
5199,67890.63891681354,265704.64661548025,0.829112840136091,1.006356348574585
5200,67906.66586895584,264065.7944103511,0.8257379096560674,1.006378206828215
5201,67924.355653729,262443.2491923376,0.8223946557433153,1.0064384333522896
5202,67941.69514573437,260836.84870286167,0.8190804061907163,1.0064424847671085
5203,67958.6912814624,259144.93976054463,0.8155909123311281,1.0064487927854824
5204,67975.3508600473,257469.8657330765,0.8121308030849147,1.0064866910377936
5205,67991.68054598696,255762.7028899613,0.8086014859751984,1.006564051113416
5206,68009.66706982879,254018.79539851888,0.8049932912594969,1.0068094268415886
5207,68027.29742488169,252292.24022042417,0.8014153037234221,1.007000303255455
5208,68044.57866399293,250543.06370081793,0.797780773427655,1.0070217964574304
5209,68061.5177003495,248811.29192270036,0.7941768495844531,1.0070217964574304
5210,68078.12131024359,247096.75170456403,0.7906028735056868,1.0070726742387395
5211,68094.39613578332,245384.34621496635,0.7870278421385128,1.0070726742387395
5212,68110.34868754998,243688.97958596173,0.7834832047146866,1.0070726742387395
5213,68125.98534720246,242010.48227664863,0.7799692662262909,1.0070726742387395
5214,68141.31237003014,240292.96504006506,0.7763707008997719,1.0071188528899284
5215,68156.33588745528,238592.53752722856,0.7728037076730998,1.007276120584733
5216,68171.06190948587,236909.02969113673,0.7692681147623212,1.0073006279215027
5217,68185.49632711982,235186.5517837622,0.7656510882433825,1.0074694788753933
5218,68199.64491470161,233481.2129600432,0.7620650620920035,1.0076432875935712
5219,68213.51333223227,231683.3899455154,0.7582860392811652,1.0076613796168319
5220,68227.10712763362,229903.4557172018,0.7545393852446801,1.007744693088563
5221,68240.4317389676,228141.23227722966,0.7508238551677129,1.0078010245210267
5222,68253.4924966118,226396.54339884923,0.7471401404335491,1.007907301716616
5223,68266.29462539176,224669.21460881096,0.7434857109516206,1.0080114743896709
5224,68278.84324667114,222859.57068235512,0.7396678581393112,1.0080114743896709
5225,68291.14338040042,221067.9331631277,0.7358823247574838,1.0080363584114616
5226,68303.19994712516,219293.12785802194,0.732128575092958,1.0080777500867157
5227,68315.01776995436,217535.98230719587,0.7284067004430433,1.0080813178278831
5228,68326.60157648993,215796.32079170138,0.7247168414389809,1.0081119444115252
5229,68337.95600071787,214073.96934103768,0.7210592139050223,1.0081985320424278
5230,68349.08558486207,212368.7557157537,0.7174329559192506,1.008349374745154
5231,68359.99478120143,210680.50939022383,0.7138385544880366,1.0085278405751765
5232,68370.68795385091,209002.09636146537,0.7102583135272371,1.0086318426276055
5233,68381.16938050732,207340.38395985877,0.7067104906873379,1.0086318426276055
5234,68391.44325416064,205695.2060100094,0.7031941164914133,1.0086318426276055
5235,68401.51368477131,204066.39799000928,0.6997089163182754,1.0087590689823904
5236,68411.38470091447,202453.79701498433,0.6962535420157454,1.0089566587098577
5237,68421.06025139139,200857.24182080536,0.692828529254016,1.0090163102043093
5238,68430.54420680938,199276.57274796153,0.6894330630625259,1.0090163102043093
5239,68439.84036113,197711.63172559376,0.6860677170178389,1.0090529687147904
5240,68448.95243318683,196162.26225568732,0.6827320050326867,1.0090529687147904
5241,68457.88406817324,194564.62780538198,0.6793063453774726,1.009197476151691
5242,68466.6388391005,192982.89021527863,0.6759108778636811,1.009198546412696
5243,68475.22024822723,191416.89130766393,0.6725442846731303,1.0094362817220783
5244,68483.63172846036,189866.47447873195,0.669207174010725,1.0095121005163143
5245,68491.87664472847,188272.77821526196,0.6657862368036738,1.0096344028022424
5246,68499.9582953279,186694.93962605536,0.6623956365109319,1.009701707886988
5247,68507.87991324221,185132.8009233085,0.6590348482183498,1.009701707886988
5248,68515.64466743544,183586.20588924576,0.6557038527412722,1.009701707886988
5249,68523.25566411988,182054.00483562142,0.6524007514575788,1.009729746386493
5250,68530.71594799869,180477.34807108785,0.649011319887316,1.0097702792052832
5251,68538.02850348386,178871.6033141616,0.6455634191183519,1.0098083947036096
5252,68545.19625589013,177281.83611700576,0.6421454767622826,1.0098089687285496
5253,68552.22207260517,175707.8874989261,0.6387560607691052,1.0100083245936569
5254,68559.10876423675,174149.60006112582,0.635396485623849,1.010079074963147
5255,68565.85908573701,172606.81797096535,0.6320665307006871,1.010079074963147
5256,68572.4757375046,171079.38694637862,0.6287666461996241,1.010091891354831
5257,68578.9613664649,169567.1542404445,0.6254958630888068,1.0102413265644177
5258,68585.31856712895,168069.96862611172,0.6222546932421068,1.010329839645222
5259,68591.54988263136,166587.6803810758,0.619042698343116,1.0103589264269934
5260,68597.65780574756,165120.14127280642,0.6158592439531384,1.0103589264269934
5261,68603.64477989115,163667.20454372375,0.6127037852415566,1.0103833134088305
5262,68609.51320009133,162228.72489652253,0.6095770284406494,1.0103838611429468
5263,68615.26541395091,160804.5584796417,0.6064790400498983,1.0103896842233688
5264,68620.90372258553,159394.5628728791,0.6034071087932381,1.0104906399959457
5265,68626.43038154424,157998.59707314894,0.6003629125785955,1.0105008863279323
5266,68631.84760171168,156616.52148038129,0.5973445901076259,1.0105781524586839
5267,68637.15755019264,155248.19788356157,0.59435294295033,1.0106030622412805
5268,68642.36235117893,153893.48944690923,0.591387986502127,1.0106605860756013
5269,68647.46408679915,152552.2606961937,0.5884485548703089,1.010733758531631
5270,68652.46479795164,151224.37750518677,0.5855356061585624,1.0107837716002988
5271,68657.36648512092,149909.70708224957,0.5826489643415546,1.0107977881178032
5272,68662.17110917793,148608.11795705307,0.5797887661368165,1.0108363542990844
5273,68666.8805921645,147319.47996743064,0.5769543901926193,1.0108453692261472
5274,68671.49681806224,146043.66424636167,0.5741447348858572,1.0109458390274828
5275,68676.02163354616,144780.54320908443,0.5713609268975325,1.0109458390274828
5276,68680.45684872346,143529.9905403373,0.5686023328180779,1.0109902867197387
5277,68684.80423785765,142291.881181727,0.5658672097147939,1.0112485653024137
5278,68689.0655400783,141066.09131922224,0.563157202584955,1.0112530003746538
5279,68693.24246007676,139852.49837077226,0.5604721958875276,1.0112530003746538
5280,68697.3366687881,138650.98097404817,0.5578115316985347,1.0112928343064127
5281,68701.34980405963,137460.42394943075,0.5551725167845527,1.0116772269961762
5282,68705.28347130599,136222.01177082944,0.5524465411408134,1.0117138174719453
5283,68709.13924415142,134995.92210146796,0.5497461283594222,1.0118168773096974
5284,68712.9186650593,133782.03232931407,0.5470701441297523,1.012092577510805
5285,68716.62324594922,132580.22106235573,0.5444165728878569,1.012211943401841
5286,68720.25446880171,131390.36811646164,0.5417868358844177,1.012211943401841
5287,68723.81378625118,130212.35450336253,0.539181322817616,1.0122755011653033
5288,68727.302622167,129046.06241875194,0.5365994802141194,1.0122887692029996
5289,68730.7223722231,127891.37523050566,0.5340409921884236,1.0122887692029996
5290,68734.07440445632,126748.17746701803,0.5315064207071395,1.0123901108119338
5291,68737.36005981363,125616.35480565467,0.5289969441598498,1.0124307367314744
5292,68740.5806526886,124495.79406131979,0.5265097636614933,1.0124914477109292
5293,68743.73747144725,123386.38317513751,0.524044744683652,1.012637360073554
5294,68746.83177894335,122288.01120324558,0.521602963248213,1.0127884454607086
5295,68749.86481302368,121200.56830570086,0.5191837058346493,1.0127884454607086
5296,68752.8377870232,120078.17459121627,0.5167041182254856,1.0127994757415355
5297,68755.75189025047,118966.94897339323,0.5142469383554511,1.0128160229432623
5298,68758.60828846334,117866.7803268918,0.511812718451025,1.0128783589539483
5299,68761.40812433534,116777.55863209686,0.5094016063835607,1.012917932692561
5300,68764.15251791287,115699.17496411578,0.5070131514871077,1.0129746014893404
5301,68766.8425670631,114631.52148188576,0.504648279651058,1.012995163854633
5302,68769.47934791334,113574.49141738939,0.5023056584337671,1.012995163854633
5303,68772.0639152814,112527.97906497755,0.4999854353873434,1.0130049245338932
5304,68774.5973030976,111491.87977079867,0.497686850041637,1.0130049245338932
5305,68777.08052481843,110466.089922333,0.49540940360709723,1.0130543467689164
5306,68779.51457383193,109388.81539574261,0.4930407609864065,1.0130691389512887
5307,68781.90042385506,108322.26001867054,0.4906936296260866,1.0131897392632414
5308,68784.23902932327,107266.31713291263,0.4883668956111555,1.0132686643746838
5309,68788.51152379211,106220.88114154038,0.4860645526646839,1.013317816582767
5310,68792.69941441009,105185.84749834094,0.4837836014218697,1.0134143810904432
5311,68796.80437650098,104161.1126973624,0.4815229353067546,1.0135044826950448
5312,68800.82805221384,103146.57426256279,0.4792831352080964,1.0135590879990277
5313,68804.77205117988,102142.13073756215,0.47706338005775495,1.0137511799196792
5314,68808.63795115653,101147.68167549687,0.4748635869080221,1.0137624006358628
5315,68812.42729865837,100163.12762897451,0.4726838271116491,1.0138290083402055
5316,68816.14160957602,99188.370140129,0.47052360380656416,1.0138290083402055
5317,68819.78236978245,98223.31173077447,0.4683830066875627,1.0138618569449174
5318,68823.35103572735,97267.85589265732,0.46626332122421965,1.0138798310119668
5319,68826.84903501986,96321.907077805,0.46416427597462456,1.0139378802129277
5320,68830.27776699967,95385.37068897112,0.4620843804632115,1.0139378802129277
5321,68833.6386032967,94458.1530701754,0.46002424297180683,1.0139590996404073
5322,68836.93288837993,93540.16149733783,0.4579839364497679,1.0139590996404073
5323,68840.16194009519,92631.3041690061,0.45596186892966445,1.0139834069307392
5324,68843.32705019231,91731.4901971752,0.45395771232301496,1.0140685582947562
5325,68846.42948484197,90840.62959819833,0.4519725806303429,1.0141615863673228
5326,68849.47048514214,89958.6332837884,0.4500046560834767,1.0142352457819048
5327,68852.45126761455,89085.4130521089,0.4480548571649582,1.0142352457819048
5328,68855.37302469151,88220.88157895357,0.4461223708261059,1.0142534363045668
5329,68858.23692519266,87343.06186175004,0.4441691851257616,1.014352439401674
5330,68861.0441147928,86473.97666909582,0.442234224210137,1.0143700259461932
5331,68863.79571648008,85613.53909029884,0.44031794280948466,1.0144046905445414
5332,68866.49283100522,84761.6630794501,0.4384201366088686,1.0144046905445414
5333,68869.13653732196,83918.26344681875,0.4365395020544717,1.0145024399572529
5334,68871.72789301856,83083.255850333,0.43467588230674636,1.014568468451418
5335,68874.26793474096,82256.5567871456,0.43282950825074973,1.0147007132484753
5336,68876.75767860748,81438.08358528346,0.4310009180628228,1.0148007761402018
5337,68879.19812061526,80627.75439538014,0.4291910167547377,1.015012894422733
5338,68881.5902370387,79825.48818249076,0.4273983420413789,1.015012894422733
5339,68883.93498482012,79031.20471798837,0.4256229277763681,1.0150563422668253
5340,68886.2333019524,78244.82457154072,0.42386476013823493,1.015080475664408
5341,68890.46630587413,77466.26910316717,0.4221233565102127,1.015212422238444
5342,68894.61548793603,76695.46045537447,0.4203981248495457,1.0152534081710944
5343,68898.68250797689,75932.32154537075,0.418689257109015,1.015266734889011
5344,68902.66899296743,75176.7760573571,0.41699609045217023,1.0152951636011598
5345,68906.57653766115,74428.74843489582,0.41534177359097135,1.0154815913004787
5346,68910.40670523222,73688.16387335457,0.4137050721180348,1.015512767105133
5347,68914.16102790089,72954.94831242568,0.41208440588476425,1.015512767105133
5348,68917.84100754642,72229.02842871995,0.4104783920342509,1.015522804966931
5349,68921.44811630787,71510.33162843417,0.4088875388620417,1.0156654638403033
