,num_saudis_ma,num_expats_ma,profit_ma,price_nl,wage_saudis_nl
5097,73132.9724912325,38548.05729651893,0.8646123561119655,1.1274132291016432,1.004144449336856
5098,73140.24036269325,38322.70349257347,0.8636374419686506,1.1294117663035423,1.0041702239353165
5099,73147.36431590724,38100.58703991104,0.8626713280091649,1.1310771234925112,1.00422907605146
5100,73154.34720074075,37873.71552707611,0.8616641822102777,1.133140974330909,1.0042567082971126
5101,73161.19181062708,37651.09149198082,0.8606849541645865,1.1348229185758445,1.0043244835687848
5102,73167.90088368396,37435.657745791956,0.8597369714644887,1.1369921296004297,1.0043590479413993
5103,73174.47710380904,37221.372594092536,0.8587985364532419,1.1388215530391577,1.0043590479413993
5104,73180.9231017534,37007.22958320604,0.8578460142498706,1.140845321775175,1.0043631173444396
5105,73187.24145617413,36796.2123734229,0.8569297570265918,1.1426473908454704,1.0043966320838509
5106,73193.43469466575,36591.27493687143,0.8560345833935471,1.1446130832511194,1.0044873826599645
5107,73203.46569081098,36403.30205192743,0.8552436194756973,1.1463228638775902,1.004596411067517
5108,73213.29805336919,36220.184618574924,0.8544648731379745,1.1481915470083996,1.0046208543660298
5109,73222.9357156787,36039.884274111486,0.8536978962167775,1.1497582666764858,1.0046858112464054
5110,73232.38253319002,35862.372987801915,0.8529312233294893,1.151562061633451,1.0047460047357342
5111,73241.64228500804,35688.61803269941,0.8521809065274909,1.1534399209617208,1.0048004644741249
5112,73250.71867540391,35515.59695774718,0.8514554438201319,1.1552722762287144,1.004817543801482
5113,73259.61533529691,35338.327336277056,0.85071232432108,1.156996581493196,1.004817543801482
5114,73268.33582370686,35162.82159163748,0.849990549661818,1.1586604039090107,1.004863356242787
5115,73276.88362917802,34988.0671479396,0.8492716747516007,1.1602452878149898,1.0048672932210723
5116,73285.26217117449,34818.03662905462,0.8485800673470627,1.162004071123579,1.0049068230265334
5117,73293.47480144826,34645.71785662622,0.847891518522171,1.1636113484096378,1.0049582779937
5118,73301.52480537997,34472.12862422198,0.8471881687110151,1.1648886287139553,1.005008498624886
5119,73309.41540329324,34296.28654835907,0.8464552944891376,1.1664053724712666,1.0050198626618831
5120,73317.14975174288,34126.1742443953,0.8457748944546939,1.16801530828969,1.0050495282284468
5121,73324.73094477766,33955.76455042121,0.8450926902813994,1.1695385810153467,1.0050495282284468
5122,73332.16201517811,33788.045500168264,0.8444256366502798,1.17090195213838,1.005058522267337
5123,73339.44593566962,33617.020171808384,0.8437379163015971,1.1726395734164645,1.0051338172130138
5124,73346.5856201118,33452.671712387404,0.843095678114129,1.1743635442433125,1.0051492510143136
5125,73353.58392466404,33286.9734863935,0.8424373656949398,1.1760093399737874,1.0051492510143136
5126,73360.44364892812,33130.884197971674,0.8418690508994278,1.177695433544394,1.0051942454596579
5127,73367.16753706816,32960.42763878788,0.8411977115144184,1.179549739938614,1.0051942454596579
5128,73373.7582789084,32797.637314023814,0.8405718943760242,1.181465135073706,1.0052255443805191
5129,73382.198709029,32616.566295973826,0.8398001245885734,1.1831530120440148,1.0052979581232728
5130,73390.47200191954,32441.277079098465,0.8390614488617532,1.184965858855645,1.0053138918181614
5131,73398.58146722807,32267.7320335353,0.8383620299412373,1.1866172790858895,1.0053249916756613
5132,73406.53034906513,32094.91877947027,0.8377134369826308,1.1882456145413576,1.0054001001736494
5133,73414.32182730148,31927.80515977405,0.8370997945498188,1.1902863364690113,1.005487190678119
5134,73421.95901884006,31763.349387039976,0.8365010165070237,1.1923181347410994,1.0054979857954638
5135,73429.44497886303,31601.525015029627,0.8359158220553503,1.1942661879631216,1.0055123180081946
5136,73436.78270205385,31457.231233785547,0.8354251935777801,1.1959554956100182,1.005616827275419
5137,73443.97512379536,31310.39311205634,0.834910897281,1.1980275181734743,1.0056435211455732
5138,73451.02512134396,31154.070792533388,0.8343504283076404,1.1997874416305025,1.0057032556165686
5139,73457.93551498072,30995.323819473357,0.8337690925373598,1.2019168273321301,1.0057462803499797
5140,73464.70906913953,30824.226070025863,0.8331294656989767,1.2040216852163843,1.0057742244043628
5141,73471.34849351301,30658.810885249484,0.8325221604601687,1.2062250684627855,1.0057890632465496
5142,73477.85644413653,30492.05654808282,0.8319036420617012,1.2082223958837488,1.0058337185347943
5143,73484.23552445065,30324.9714083009,0.8312633393957245,1.2098023360156371,1.0058673776597846
5144,73490.48828634272,30165.518956477008,0.830676849812005,1.2115454592375274,1.0059040118070803
5145,73496.61723116762,30006.658071337934,0.8301072503027862,1.2137253410651558,1.005948056520043
5146,73502.62481074847,29857.3380905286,0.8295963467615373,1.215666723514356,1.0060129083131282
5147,73508.51342835742,29712.48895529946,0.82913256417878,1.2175410842554217,1.0060172502721882
5148,73514.28543967707,29570.076129873592,0.8286853257636413,1.2199627773159896,1.006041406560385
5149,73519.94315374288,29437.040546491768,0.8283183837925547,1.2217184051286702,1.006097030920709
5150,73525.48883386678,29303.338650506772,0.8279506457692654,1.2231994746581238,1.006126472361925
5151,73530.92469854269,29169.972096770387,0.8276035216383908,1.2250823351945939,1.0061578292551134
5152,73536.25292233392,29044.897747548788,0.8273281354975649,1.2270490716618738,1.0062307510799764
5153,73541.47563674314,28921.067919214973,0.8270629261345233,1.2289729569923826,1.0062574013518093
5154,73546.59493106506,28808.420477232732,0.826861740962714,1.2307806282841884,1.006311288635513
5155,73551.61285322218,28708.834203827435,0.8267429486668935,1.2322511670104601,1.006371931298921
5156,73556.53141058411,28608.248788863977,0.8266125932612735,1.2336599524082077,1.0063930654302609
5157,73561.35257077057,28502.694074546922,0.8264272208231429,1.2355689002729342,1.0064467638135195
5158,73566.07826243847,28400.179705645958,0.8262589237511272,1.2370937338605414,1.0064719473999861
5159,73570.71037605355,28295.700305589777,0.8260935559794617,1.2383573506450836,1.006481709038211
5160,73575.25076464655,28210.17094931525,0.8260494853919498,1.2397732231266754,1.0065582565501885
5161,73579.70124455454,28118.52745728226,0.8259679728568606,1.241323483518511,1.0065582565501885
5162,73584.06359614752,28029.78589054313,0.8258939851773415,1.2430580350772356,1.0065878119495237
5163,73588.33956454064,27947.89747372181,0.8258321147917059,1.244706048692071,1.006696953360506
5164,73592.5308602923,27859.85869288876,0.8257279283799984,1.2462471762953122,1.0067327445463725
5165,73596.6391600885,27772.69591982519,0.8256269458690272,1.2477998344873573,1.0067765269484372
5166,73600.66610741346,27686.400438035882,0.8255604051679136,1.2496196392033299,1.0068131134003022
5167,73604.61331320726,27591.0133690007,0.8254350243591418,1.2509866927006443,1.006836629018442
5168,73608.48235651008,27503.540599159896,0.8253805953892248,1.252665489115817,1.0068969232237654
5169,73612.27478509404,27411.963080760295,0.8252974177348235,1.254212011085988,1.0068969232237654
5170,73615.99211608229,27322.29180632487,0.8252192888873715,1.255976228208215,1.0069629991224427
5171,73619.6358365559,27238.487907754472,0.8251741751032242,1.257342679741832,1.0069937547213867
5172,73623.20740414885,27155.517878821593,0.8251462253011397,1.2586206431253888,1.0070137440576374
5173,73626.70824763106,27075.363472067154,0.825118185941657,1.2602944549177777,1.007043258656482
5174,73630.13976747994,27007.946920106286,0.8251795876137025,1.2616378998033693,1.0070968266478717
5175,73633.50333644073,26937.221080105228,0.8252193841512859,1.2631191373522463,1.0071077387575442
5176,73636.80030007557,26866.203954930053,0.8252545505158613,1.2644028038011856,1.0071326781627963
5177,73640.03197730181,26787.933268811343,0.825249158394337,1.2656413833170383,1.007136982179735
5178,73643.19966091958,26709.446370614216,0.8252540701931116,1.2670704235659758,1.0071500313760455
5179,73646.30461812908,26630.745411702635,0.8252433662276158,1.2683426615848978,1.0071898575544804
5180,73649.34809103742,26542.877298153355,0.8251735233575196,1.269744183125878,1.007198519314992
5181,73652.3312971555,26461.853643445356,0.8251233124502138,1.2715467484353085,1.007236353961596
5182,73655.25542988509,26377.65609475436,0.8250448885738892,1.2732835760952688,1.007305618680645
5183,73658.12165899627,26289.32120823939,0.8249402534373554,1.2752156651160738,1.0073528156654188
5184,73660.93113109535,26207.83542507283,0.8248985057253274,1.2768621690022157,1.00744258688188
5185,73663.68497008357,26118.205221838274,0.8248150025580784,1.2786202144467085,1.0074780135633987
5186,73666.38427760666,26022.501687292617,0.824689425978803,1.2804935385703053,1.0075384669050453
5187,73669.03013349565,25933.72057597627,0.8245942629835391,1.2821554707347356,1.0076473656329117
5188,73671.6235961987,25839.852709548642,0.8244574325573443,1.2840875484632304,1.0076914185842092
5189,73674.16570320465,25748.908901493432,0.8243459449549436,1.285724986686623,1.0077118669726075
5190,73676.65747145802,25660.860056702455,0.8242309382286813,1.2876767425102713,1.007813363976699
5191,73679.09989776579,25572.692294944223,0.824128141762261,1.2894550515294285,1.0078686697887989
5192,73681.49395919616,25487.391874099005,0.8240603003011376,1.2908704722760382,1.0079073053947525
5193,73683.84061346951,25400.950163908965,0.8239702489737367,1.292538143082812,1.0079310479930372
5194,73686.1407993414,25304.423296606386,0.8238389517219792,1.2943521682140136,1.007957076928758
5195,73688.3954369782,25201.891721515778,0.8236706242997767,1.2960924690060964,1.0079616071762802
5196,73690.60542832517,25098.390311351443,0.8234938716957082,1.2979391632579764,1.0079668282677863
5197,73692.77165746724,24998.903840591727,0.8233248584317817,1.2995983870199737,1.008051156941458
5198,73694.89499098275,24905.382409342055,0.8231707688325698,1.3012437963989687,1.0081268025428543
5199,73696.97627829002,24814.7815893486,0.8230341794722571,1.3031339031269196,1.0081395023775108
5200,73699.01635198723,24738.017593434684,0.8230152163555287,1.3047745705898932,1.008168463235477
5201,73701.0160281855,24656.0472691219,0.8229693679496974,1.306768732237385,1.008176829045566
5202,73702.9761068353,24575.88759480228,0.8229380494962676,1.3083150433685042,1.0082047762799586
5203,73704.89737204647,24504.48572818733,0.8229601104884149,1.3098080386006963,1.0082967528813607
5204,73706.78059240198,24433.79432790686,0.8229896220165812,1.3111535186851078,1.0083095143992336
5205,73708.62652126531,24356.841150514752,0.8229677211778205,1.3124686820206763,1.0083800876506233
5206,73710.43589708184,24278.663626629033,0.8229551833580292,1.3139566660296509,1.0084260846476854
5207,73712.20944367428,24204.24906317999,0.8229551372143835,1.3156821654449877,1.0084359556352844
5208,73713.94787053221,24132.564992899588,0.8229620335815495,1.31721545351065,1.0084406167593907
